SYMBOL;SERIES;OPEN;HIGH;LOW;CLOSE;LAST;PREVCLOSE;TOTTRDQTY;TOTTRDVAL;TIMESTAMP;TOTALTRADES;ISIN
SGBMAY26;GB;4881;4965;4881;4965;4965;4965.78;13;63952;07. Jan 21;7;IN0020180033
SGBMAY28;GB;4945;4995;4933;4992.79;4989.99;4977.85;534;2656175.23;07. Jan 21;57;IN0020200088
SGBN28VIII;GB;4980;5030;4970;4971;4971;4982.1;53;264280.35;07. Jan 21;17;IN0020200286
SGBNOV23;GB;4932.01;5060;4932.01;5060;5060;5020;341;1689314.23;07. Jan 21;26;IN0020150085
SGBNOV24;GB;4975;5013;4975;4981.18;4980;4993.92;513;2565136;07. Jan 21;21;IN0020160076
SGBNOV258;GB;4997.82;5000;4990;4990;4990;5000;314;1568893.58;07. Jan 21;20;IN0020170109
SGBNOV25IX;GB;4970;4970;4951;4957.33;4951;4950;3;14872;07. Jan 21;3;IN0020170117
SGBNOV25VI;GB;5000;5000;5000;5000;5000;5097;1;5000;07. Jan 21;1;IN0020170083
SGBNOV26;GB;4940;4940;4940;4940;4940;4944.5;5;24700;07. Jan 21;1;IN0020180314
SGBOC28VII;GB;4997;4997;4951;4989.58;4989;4996;47;234466.5;07. Jan 21;16;IN0020200203
SGBOCT25;GB;5097;5097;5097;5097;5097;4954.06;10;50970;07. Jan 21;1;IN0020170059
SGBOCT25IV;GB;4950;4969;4950;4960;4960;4970;165;819384;07. Jan 21;16;IN0020170067
SGBOCT25V;GB;4960;4985;4871;4984;4984;4901;185;905481.7;07. Jan 21;15;IN0020170075
SGBOCT26;GB;4942;4979;4942;4979;4979;4950.01;20;99395;07. Jan 21;3;IN0020180249
SGBOCT27;GB;4950;4950;4950;4950;4950;4980;4;19800;07. Jan 21;1;IN0020190370
SGBOCT27VI;GB;4944;4979.99;4915;4979.99;4979.99;4915;23;113986.9;07. Jan 21;5;IN0020190388
SGBSEP24;GB;4999;4999;4961;4985.83;4990;5005;215;1070077.1;07. Jan 21;30;IN0020160043
SGBSEP27;GB;4946;4950;4944;4944.99;4944;4938;31;153323.97;07. Jan 21;10;IN0020190115
SGBSEP28VI;GB;5020;5020;4975;4988.45;4981;4995.6;95;473464.88;07. Jan 21;24;IN0020200195
SGL;EQ;09. Apr;09. Sep;9;09. Mai;09. Jun;09. Sep;47185;454112.85;07. Jan 21;317;INE353H01010
SHAHALLOYS;EQ;10. Aug;10. Aug;10. Mrz;10. Aug;10. Aug;10. Mrz;15633;168698.9;07. Jan 21;35;INE640C01011
SHAKTIPUMP;BE;347;362.6;341;347.85;345;348.6;81291;28754608.3;07. Jan 21;1239;INE908D01010
SHALBY;EQ;129.25;133;128.1;130.85;130;127.55;2100888;274815819.95;07. Jan 21;18453;INE597J01018
SHALPAINTS;EQ;98.2;104.3;96.35;100.3;100.5;96.95;912069;91932274.55;07. Jan 21;8135;INE849C01026
SHANKARA;EQ;348.7;364.4;346;351.15;350;345.3;212200;75141697.8;07. Jan 21;6118;INE274V01019
SHANTIGEAR;EQ;123.6;124.35;122.3;123.8;123.65;121.6;57543;7107402.5;07. Jan 21;775;INE631A01022
SHARDACROP;EQ;278;278.85;272;273.45;273.2;274.65;20921;5720855.6;07. Jan 21;882;INE221J01015
SHARDAMOTR;EQ;2127.7;2134.4;2083.55;2096.55;2094;2110.25;4160;8755281;07. Jan 21;560;INE597I01010
SHAREINDIA;EQ;206.3;206.9;196.35;200.65;201.9;200.95;29489;5919537.55;07. Jan 21;573;INE932X01018
SHARIABEES;EQ;373.68;373.68;358.05;358.77;358.81;362.8;941;339695.33;07. Jan 21;83;INF732E01128
SHEMAROO;BE;77.55;77.55;75;76.4;76.35;77.55;24244;1865483.65;07. Jan 21;169;INE363M01019
SHIL;EQ;183.7;187;180.1;184.2;184;182.2;148565;27408157.5;07. Jan 21;3526;INE05AN01011
SHILPAMED;EQ;450;450;443.95;445.55;446.5;443.5;112610;50329784.15;07. Jan 21;5202;INE790G01031
SHIRPUR-G;BZ;09. Mai;Sep 25;08. Jun;09. Mai;09. Feb;Aug 85;9524;85357.6;07. Jan 21;88;INE196B01016
SHIVAMAUTO;EQ;20. Mai;21;20. Mai;20. Aug;20. Sep;20.45;74792;1550671.15;07. Jan 21;517;INE637H01024
SHIVAMILLS;EQ;38;39.95;37.05;37.5;37.75;37.25;108697;4159798.05;07. Jan 21;882;INE644Y01017
SHIVATEX;EQ;137.75;138.1;133;137.1;136;131.55;10065;1381330.4;07. Jan 21;188;INE705C01020
SHK;EQ;122.9;133.95;121.75;129.5;130.55;121.35;1702804;219343240.6;07. Jan 21;23181;INE500L01026
SHOPERSTOP;EQ;204.5;206.4;200;204;204.9;202.3;209442;42695102.1;07. Jan 21;3466;INE498B01024
SHRADHA;EQ;66;67.7;63.8;64.75;64.3;64.75;6216;405812.25;07. Jan 21;124;INE715Y01015
SHREDIGCEM;EQ;62.35;63.4;61.2;61.55;62;61.8;646297;40229695.15;07. Jan 21;3129;INE232A01011
SHREECEM;EQ;24715;25200;24659.85;25002.15;25025;24824.35;73979;1847532161.35;07. Jan 21;20558;INE070A01015
SHREEPUSHK;EQ;141.9;143.9;138.1;140.05;139;139.6;107232;15013985.35;07. Jan 21;2260;INE712K01011
SHREERAMA;EQ;08. Aug;09. Jan;Aug 75;Aug 95;08. Sep;08. Aug;65022;578805.5;07. Jan 21;183;INE879A01019
SHRENIK;EQ;04. Jan;04. Jan;4;04. Jan;04. Jan;4;1761191;7174504;07. Jan 21;1683;INE632X01030
SHREYANIND;EQ;90.15;90.2;88.5;88.75;88.5;88.4;23156;2063425.5;07. Jan 21;373;INE231C01019
SHREYAS;EQ;77.3;79.35;73.95;76.95;75.6;75.85;218642;16786043.55;07. Jan 21;1641;INE757B01015
SHRIPISTON;BE;607;607;596.35;597;596.35;600.25;321;193543.5;07. Jan 21;14;INE526E01018
SHRIRAMCIT;EQ;1095;1145.45;1093.25;1117.8;1117.5;1076.2;202821;228396743.75;07. Jan 21;23212;INE722A01011
SHRIRAMEPC;EQ;Apr 85;05. Aug;04. Aug;05. Mai;05. Mai;Apr 85;2810544;15347471.15;07. Jan 21;2873;INE964H01014
SHUBHLAXMI;SM;23. Mai;23. Mai;23. Mai;23. Mai;23. Mai;24.25;2000;46100;07. Jan 21;2;INE01Z401013
SHYAMCENT;EQ;07. Jul;07. Jul;07. Mai;Jul 25;07. Mrz;Jul 35;295753;2168888.6;07. Jan 21;862;INE979R01011
SHYAMTEL;BE;06. Mai;Jun 75;06. Mai;Jun 75;Jun 75;Jun 45;8455;55580.75;07. Jan 21;42;INE635A01023
SICAGEN;EQ;17. Apr;17. Mai;16. Jun;16.95;16. Jun;16. Aug;12845;220214;07. Jan 21;129;INE176J01011
SICAL;BE;19.35;19.35;18.15;18. Sep;18.85;18.65;234926;4443240.9;07. Jan 21;535;INE075B01012
SIEMENS;EQ;1623;1664.95;1622.75;1632.8;1630.7;1618.55;537632;884448883.45;07. Jan 21;33980;INE003A01024
SIGIND;EQ;33.3;38.45;33.3;34.6;34.95;32.3;800495;29164745.15;07. Jan 21;6760;INE529F01035
SIGMA;SM;46.5;50.4;46.5;47;47;42;30000;1452300;07. Jan 21;10;INE0A0S01010
SIKKO;SM;27;27;27;27;27;26. Mai;4000;108000;07. Jan 21;1;INE112X01017
SIL;BE;10. Mai;Okt 65;Sep 95;Okt 65;Okt 65;Okt 15;32231;341526.4;07. Jan 21;64;INE173A01025
SILGO;SM;36.8;42.2;36.8;42.2;42.2;44;15000;604500;07. Jan 21;4;INE01II01013
SILINV;EQ;215;219.95;213.1;216.65;216.45;215.9;2119;459340.9;07. Jan 21;102;INE923A01015
SILLYMONKS;BE;26.15;26.15;24. Sep;26.15;26.15;24.95;4746;123687.7;07. Jan 21;25;INE203Y01012
SIMBHALS;EQ;08. Mai;08. Apr;07. Aug;08. Apr;08. Apr;8;34044;281612.6;07. Jan 21;125;INE748T01016
SIMPLEXINF;EQ;40.9;41;40.2;40.85;40.95;40.15;117619;4785821.8;07. Jan 21;724;INE059B01024
SINTERCOM;EQ;81.5;81.5;78;78.1;78.05;81.5;2664;209028.65;07. Jan 21;23;INE129Z01016
SINTEX;BE;Mai 35;Mai 35;Mai 35;Mai 35;Mai 35;05. Jan;856028;4579749.8;07. Jan 21;495;INE429C01035
SIRCA;EQ;337;346.8;327.05;336.4;338.9;332.6;94813;32244991.6;07. Jan 21;1836;INE792Z01011
SIS;EQ;429.05;431.9;424.3;426.4;425.55;425;159832;68303510.55;07. Jan 21;5743;INE285J01028
SITINET;BE;01. Jul;01. Jul;01. Jun;01. Jun;01. Jun;Jan 65;19763040;32902407;07. Jan 21;4865;INE965H01011
SIYSIL;EQ;204;207.55;199.05;199.9;200;202.7;191584;39059196.8;07. Jan 21;4935;INE076B01028
SJVN;EQ;25. Sep;26;25.75;25.85;25.85;25.65;1445428;37358111.8;07. Jan 21;3979;INE002L01015
SKFINDIA;EQ;1771;1887;1763.55;1835.3;1835;1760.05;339768;627353708.6;07. Jan 21;22947;INE640A01023
SKIL;EQ;Mrz 65;Mrz 65;Mrz 65;Mrz 65;Mrz 65;03. Mai;102470;374015.5;07. Jan 21;57;INE429F01012
SKIPPER;EQ;66.4;68.45;64.75;67.65;67.5;65.15;118624;7990970.35;07. Jan 21;1381;INE439E01022
SKMEGGPROD;EQ;59.5;60.65;58.1;59.1;59.35;59.65;177015;10453123.15;07. Jan 21;1626;INE411D01015
SKSTEXTILE;SM;25. Sep;25. Sep;25. Sep;25. Sep;25. Sep;25;1000;25900;07. Jan 21;1;INE507Y01016
SMARTLINK;BE;89.45;89.45;88.05;88.55;88.9;88.5;5858;518463.65;07. Jan 21;69;INE178C01020
SMLISUZU;EQ;474.9;478.2;468;471.3;471;470.45;19022;9004014.95;07. Jan 21;1360;INE294B01019
SMPL;BZ;0.35;0.35;0.25;0.3;0.35;0.3;126033;43269;07. Jan 21;35;INE215G01021
SMSLIFE;EQ;616.5;617.9;602;609.15;609.95;608.4;3466;2115345.55;07. Jan 21;237;INE320X01016
SMSPHARMA;EQ;123;126.15;122;122.65;122.5;122.95;142407;17655351.65;07. Jan 21;1886;INE812G01025
SNOWMAN;EQ;60.4;62.5;60.1;60.55;60.45;59.8;3674946;224844653.2;07. Jan 21;13559;INE734N01019
SOBHA;EQ;438.85;447.9;427.2;442.4;442.8;410.65;1352263;589207066;07. Jan 21;36140;INE671H01015
SOFTTECH;SM;92;93.9;92;93.45;93.9;93;8000;742240;07. Jan 21;5;INE728Z01015
SOLARA;EQ;1244;1283.7;1235.1;1265.2;1263;1228.4;104368;132119566;07. Jan 21;5648;INE624Z01016
SOLARINDS;EQ;1130.5;1132.65;1111.25;1124.8;1115.5;1124.85;126418;142241129.3;07. Jan 21;5172;INE343H01029
SOMANYCERA;EQ;343.4;348.35;340.8;341.65;343;340.4;41982;14457562.35;07. Jan 21;1716;INE355A01028
SOMATEX;BE;Feb 85;Feb 85;Feb 85;Feb 85;Feb 85;Feb 75;100;285;07. Jan 21;1;INE314C01013
SOMICONVEY;EQ;29. Jul;34.25;29;34.25;34.25;28.55;280159;9095461.2;07. Jan 21;1966;INE323J01019
SONATSOFTW;EQ;404.55;414.95;403;407.35;406.2;400.55;588903;240669295.7;07. Jan 21;14191;INE269A01021
SORILINFRA;EQ;138.9;143.5;138.25;140.6;139.8;136.45;181847;25639269.35;07. Jan 21;2772;INE034H01016
SOTL;EQ;728.95;729.95;716;718;718;719.8;10668;7671064.15;07. Jan 21;1622;INE035D01012
SOUTHBANK;EQ;Sep 35;09. Jul;09. Feb;Sep 35;Sep 35;09. Mrz;30049316;282962936.4;07. Jan 21;45736;INE683A01023
SOUTHWEST;EQ;41.2;42.5;40.1;40.5;40.3;41.85;7477;304151.65;07. Jan 21;52;INE980Y01015
SPAL;EQ;173.2;184.4;170.1;172.85;173.35;171.7;118822;21084590.1;07. Jan 21;1812;INE212I01016
SPANDANA;EQ;777;777;752.95;756.15;754;760.05;18556;14169251.45;07. Jan 21;1517;INE572J01011
SPARC;EQ;196.5;198.2;194.3;194.9;194.6;195.4;644327;126195108.25;07. Jan 21;7101;INE232I01014
SPECIALITY;EQ;47.15;48.6;47.1;47.45;47.45;47.45;72995;3485437.6;07. Jan 21;647;INE247M01014
SPENCERS;EQ;86.4;86.8;84.4;85.25;85.2;85.4;570368;48746786.65;07. Jan 21;4162;INE020801028
SPENTEX;BZ;0.9;0.95;0.9;0.95;0.95;0.9;24648;23160.85;07. Jan 21;21;INE376C01020
SPIC;EQ;24.35;24. Mai;23. Aug;23. Sep;23.85;24. Mai;392977;9470543.1;07. Jan 21;1247;INE147A01011
SPICEJET;EQ;94.45;95.1;92.05;93.45;93.65;93.6;4621284;435042355.2;07. Jan 21;19917;INE285B01017
SPLIL;EQ;38.45;41;36.85;37.35;37.05;38.3;93697;3573534.7;07. Jan 21;1054;INE978G01016
SPMLINFRA;BE;15;15. Apr;14.75;14.95;14. Aug;14. Jul;68124;1033576.35;07. Jan 21;109;INE937A01023
SPTL;BE;Mrz 85;Mrz 85;Mrz 85;Mrz 85;Mrz 85;03. Jul;1033546;3979152.1;07. Jan 21;610;INE501W01021
SREEL;EQ;148.95;162.35;145.65;147.35;147.2;147.15;170806;26308726.75;07. Jan 21;3168;INE099F01013
SREIBNPNCD;NJ;690.03;701;680;695;695;760;680;470005.75;07. Jan 21;20;INE881J07EL2
SREIBNPNCD;NL;708.25;725;705;724.32;725;716.44;196;139886.45;07. Jan 21;28;INE881J07EN8
SREIBNPNCD;NN;951;951;950;950.1;950;950;97;92160;07. Jan 21;6;INE881J07EP3
SREIBNPNCD;NO;675;675;626;626.6;626;670;614;413310;07. Jan 21;16;INE881J08573
SREIBNPNCD;NR;781.6;781.6;781.36;781.36;781.36;781.6;10;7813.92;07. Jan 21;3;INE881J08607
SREIBNPNCD;NU;550;580;540;540;540;525.12;140;77890;07. Jan 21;13;INE881J08631
SREIBNPNCD;NX;710;750;670;750;750;800;135;96330;07. Jan 21;7;INE872A07UA9
SREIBNPNCD;NY;810;810;760;760.52;760;810;150;115050;07. Jan 21;7;INE872A07UB7
SREIBNPNCD;Y1;640;655;640;655;655;800;345;221095.1;07. Jan 21;24;INE872A07UI2
SREIBNPNCD;Y4;875;875;875;875;875;850;5;4375;07. Jan 21;1;INE872A07UN2
SREIBNPNCD;Y7;490;591.8;490;584.7;583.2;601;709;353358.6;07. Jan 21;23;INE872A07UQ5
SREINFRA;EQ;Aug 55;08. Jul;08. Mai;Aug 25;Aug 15;08. Apr;2255364;18752459.25;07. Jan 21;2938;INE872A01014
SRF;EQ;5739.9;5785;5684.5;5709.6;5705.8;5701.45;91740;526772600.8;07. Jan 21;9461;INE647A01010
SRHHYPOLTD;EQ;254.95;259;247.55;256.1;257;252.05;47747;12173677.8;07. Jan 21;1423;INE917H01012
SRIPIPES;EQ;157.9;159.45;156.1;156.7;156.1;156.3;104614;16470259.8;07. Jan 21;1503;INE943C01027
SRPL;EQ;32;32.15;32;32;32;32.35;181;5808.75;07. Jan 21;9;INE008Z01012
SRTRANSFIN;EQ;1200;1316.9;1198;1306.8;1295;1197.2;9162646;11591229634.6;07. Jan 21;157694;INE721A01013
SRTRANSFIN;Y9;1069;1069;1065.01;1066.66;1066.35;1069;605;645348.26;07. Jan 21;18;INE721A07HJ6
SRTRANSFIN;YB;1030;1030;1026;1026.35;1026.2;1025;203;208512;07. Jan 21;6;INE721A07HL2
SRTRANSFIN;YH;1009;1009.06;1006.2;1006.95;1006.2;1010;1310;1319920.46;07. Jan 21;21;INE721A07NT3
SRTRANSFIN;YI;1030;1034;1020;1034;1034;1015;100;102680;07. Jan 21;3;INE721A07NU1
SRTRANSFIN;YJ;1045.2;1045.2;1045.2;1045.2;1045.2;1045;80;83616;07. Jan 21;2;INE721A07NV9
SRTRANSFIN;YK;1053;1053;1050;1052.9;1052.9;1053;650;683320;07. Jan 21;9;INE721A07NW7
SRTRANSFIN;YL;1066;1071.95;1066;1071.95;1071.95;1066.5;500;535169.5;07. Jan 21;9;INE721A07NX5
SRTRANSFIN;YM;1241;1241;1241;1241;1241;1241.05;15;18615;07. Jan 21;1;INE721A07NY3
SRTRANSFIN;YN;1250.05;1250.05;1250;1250;1250;1270;33;41251.25;07. Jan 21;3;INE721A07NZ0
SRTRANSFIN;YO;1023;1024;1023;1024;1024;1024.9;110;112540;07. Jan 21;2;INE721A07OB9
SRTRANSFIN;YQ;1024;1024;1020.3;1020.3;1020.3;1020;200;204456;07. Jan 21;4;INE721A07OD5
SRTRANSFIN;YR;1036;1036;1036;1036;1036;1036.7;50;51800;07. Jan 21;1;INE721A07OE3
SRTRANSFIN;YT;1211.01;1211.55;1211.01;1211.55;0.0;1215.5;60;72666;07. Jan 21;2;INE721A07OG8
SRTRANSFIN;YU;1225;1225.5;1225;1225.11;1225.11;1225;121;148237.56;07. Jan 21;3;INE721A07OH6
SRTRANSFIN;YV;1036.8;1036.8;1036.8;1036.8;1036.8;1032;109;113011.2;07. Jan 21;4;INE721A07OM6
SRTRANSFIN;YX;1090.05;1090.05;1089;1089;1089;1090.2;109;118768;07. Jan 21;4;INE721A07OO2
SRTRANSFIN;YY;1080.15;1116;1080.15;1116;1116;1100;30;33121.5;07. Jan 21;2;INE721A07OP9
SRTRANSFIN;Z1;1185.1;1185.1;1171;1171;1171;1185.15;185;217841.25;07. Jan 21;5;INE721A07OR5
SRTRANSFIN;Z7;1069;1069;1069;1069;1069;1054;30;32070;07. Jan 21;2;INE721A07PC4
SRTRANSFIN;ZF;1018;1018;1017;1017;1017;1018;85;86520;07. Jan 21;4;INE721A07PK7
SRTRANSFIN;ZG;1069;1069;1069;1069;1069;1070;1;1069;07. Jan 21;1;INE721A07PL5
SRTRANSFIN;ZH;1078.95;1078.95;1078.95;1078.95;1078.95;1078.95;71;76605.45;07. Jan 21;4;INE721A07PM3
SRTRANSFIN;ZK;1088;1088;1088;1088;1088;1050.1;140;152320;07. Jan 21;5;INE721A07PP6
SSWL;EQ;586;618;580;585.4;586;580.05;158112;94475048.8;07. Jan 21;7517;INE802C01017
STAR;EQ;968;994.55;952;973.75;972.25;948.9;1339739;1303670403.35;07. Jan 21;44837;INE939A01011
STARCEMENT;EQ;107;107.4;105.7;106.25;106.5;106.25;525216;55997387.55;07. Jan 21;4382;INE460H01021
STARPAPER;EQ;121.3;122.35;119;119.65;119.85;120.25;166537;20129914.8;07. Jan 21;2261;INE733A01018
STCINDIA;EQ;80.5;83.4;80.05;80.8;80.95;80.5;58229;4759115.3;07. Jan 21;787;INE655A01013
STEELCITY;EQ;37.25;38.95;37.25;38;38.25;37.65;13231;503459.35;07. Jan 21;119;INE395H01011
STEELXIND;EQ;51.1;53.85;50.5;51.8;52;52.9;126938;6600112.7;07. Jan 21;985;INE503B01013
STEL;EQ;72;72.65;69.05;70.15;69.4;70.85;39636;2805058.7;07. Jan 21;346;INE577L01016
STERTOOLS;EQ;199.6;203.1;196.7;201.15;201.95;197.6;41804;8416426.4;07. Jan 21;1427;INE334A01023
STLTECH;EQ;194.9;196.8;188.7;189.85;190;193.65;638676;122787110.85;07. Jan 21;8279;INE089C01029
SUBCAPCITY;BE;24. Mrz;24. Mrz;24. Mrz;24. Mrz;24. Mrz;24.35;21;510.3;07. Jan 21;3;INE845C01016
SUBEXLTD;EQ;27. Jun;28. Feb;26.75;27. Jan;26. Aug;27.65;4307312;118463550.7;07. Jan 21;9334;INE754A01055
SUBROS;EQ;352.8;364.9;343.5;356.85;358.1;351.05;106160;37980520.85;07. Jan 21;4254;INE287B01021
SUDARSCHEM;EQ;486.1;498.9;486.1;490.05;490.4;485.1;291839;143255110.75;07. Jan 21;5174;INE659A01023
SUJANAUNI;BE;0.45;0.45;0.4;0.45;0.45;0.4;406588;175524.05;07. Jan 21;218;INE216G01011
SUMICHEM;EQ;323.2;328.9;321;324.85;325.4;319.05;511192;166147402.2;07. Jan 21;11639;INE258G01013
SUMIT;BE;10;Okt 15;09. Mai;10. Jan;10. Jan;Sep 95;30484;306095.15;07. Jan 21;106;INE748Z01013
SUMMITSEC;EQ;540.15;555.85;540.1;552.85;553.9;551.1;1047;578662.35;07. Jan 21;150;INE519C01017
SUNCLAYLTD;EQ;2701;2799;2650;2693.6;2705;2685.8;2615;7079996.75;07. Jan 21;557;INE105A01035
SUNDARAM;EQ;01. Jul;01. Jul;01. Jul;01. Jul;01. Jul;Jan 65;95258;161938.6;07. Jan 21;38;INE108E01023
SUNDARMFIN;EQ;1830;1880;1810.05;1863.15;1830.65;1830.65;28823;53478593.3;07. Jan 21;4658;INE660A01013
SUNDARMHLD;EQ;75.95;79.2;75.1;76.45;76.65;75.5;191778;14756392.45;07. Jan 21;1223;INE202Z01029
SUNDRMBRAK;EQ;321.75;323.95;318.5;319.85;319;318.5;1534;492253;07. Jan 21;125;INE073D01013
SUNDRMFAST;EQ;544.5;545.45;531.25;543.75;544;539.95;108265;58432059.75;07. Jan 21;13580;INE387A01021
SUNFLAG;EQ;67.4;72;67.35;69.35;69.4;66.45;1500320;104467462.85;07. Jan 21;8748;INE947A01014
SUNPHARMA;EQ;606.05;608;598;601.9;601.6;605.3;4555702;2745995426.65;07. Jan 21;69349;INE044A01036
SUNTECK;EQ;368;369;351.1;356.8;356.5;347.3;626156;225971055.15;07. Jan 21;15589;INE805D01034
SUNTV;EQ;490;521.5;487.1;518.05;519.6;487;6406879;3250685794.85;07. Jan 21;62496;INE424H01027
SUPERHOUSE;EQ;127.95;132;127.25;129.55;130.15;127.5;53992;7036147.3;07. Jan 21;1239;INE712B01010
SUPERSPIN;EQ;05. Jul;Mai 75;05. Jun;Mai 75;Mai 75;05. Mai;205412;1177099.65;07. Jan 21;272;INE662A01027
SUPPETRO;EQ;342.6;360;340;350.55;351.5;340.35;89229;31256288.15;07. Jan 21;2450;INE663A01017
SUPRAJIT;EQ;222.65;231.2;215;216.7;219.4;218;968117;216709413.25;07. Jan 21;19064;INE399C01030
SUPREMEENG;EQ;29. Sep;29. Sep;29. Sep;29. Sep;29. Sep;28. Mai;15416;460938.4;07. Jan 21;28;INE319Z01013
SUPREMEIND;EQ;1765;1804.5;1748.55;1790.9;1788.65;1756.85;242322;432714177.2;07. Jan 21;18147;INE195A01028
SUPREMEINF;BZ;13.45;14. Jan;13. Mai;14. Jan;14. Jan;13.45;2256;31206.4;07. Jan 21;13;INE550H01011
SURANASOL;EQ;Dez 65;Dez 65;Dez 65;Dez 65;Dez 65;13. Mrz;122549;1550244.85;07. Jan 21;377;INE272L01022
SURANAT&P;EQ;Jun 65;Jun 65;05. Sep;06. Apr;Jun 45;06. Mai;381818;2411028.35;07. Jan 21;933;INE130B01031
SURYALAXMI;BE;38.25;38.25;35.25;36.9;36.9;36.65;18135;664474.8;07. Jan 21;74;INE713B01026
SURYAROSNI;EQ;351.05;362.8;341.5;342.7;342.9;352.9;105764;36695860.65;07. Jan 21;3944;INE335A01012
SUTLEJTEX;EQ;49.3;50.4;47.8;48.1;48.3;49.3;180587;8784035.05;07. Jan 21;1344;INE645H01027
SUULD;EQ;144.9;145;134;144.3;144.65;140.85;52580;7450070.05;07. Jan 21;1073;INE591Q01016
SUVEN;EQ;88.55;90.1;85.5;86.65;86.8;88.6;745029;65297531.95;07. Jan 21;8679;INE495B01038
SUVENPHAR;EQ;462.95;469.95;452.95;463.6;456.2;461.35;263294;121409273.8;07. Jan 21;19652;INE03QK01018
SUZLON;BE;08. Mai;08. Mai;08. Mai;08. Mai;08. Mai;07. Jul;3899793;31393333.65;07. Jan 21;3340;INE040H01021
SVLL;SM;88.35;88.35;88.35;88.35;88.35;88.1;1000;88350;07. Jan 21;1;INE00CE01017
SWANENERGY;EQ;133.1;134.75;131.95;133.65;133.75;132.5;152365;20334846.8;07. Jan 21;3558;INE665A01038
SWARAJENG;EQ;1427;1449.95;1427;1435.4;1439;1439.4;7392;10637950.3;07. Jan 21;1050;INE277A01016
SWELECTES;EQ;215.2;215.2;204.7;204.7;204.7;215.45;43923;9087890.45;07. Jan 21;1351;INE409B01013
SWSOLAR;EQ;271;281;264.1;268.55;270;268.05;992287;269664400.7;07. Jan 21;11313;INE00M201021
SYMPHONY;EQ;1061;1061;1040.2;1048.65;1048;1039.3;35172;36898568.85;07. Jan 21;3576;INE225D01027
SYNCOM;BZ;03. Mai;03. Mai;03. Mai;03. Mai;03. Mai;Feb 95;53294;162546.7;07. Jan 21;49;INE602K01014
SYNGENE;EQ;623.05;630.75;610;615.1;613.5;616.95;601567;373670310.35;07. Jan 21;21910;INE398R01022
TAINWALCHM;EQ;81.2;81.2;77.2;78.3;78.7;79.85;19646;1559418.5;07. Jan 21;601;INE123C01018
TAJGVK;EQ;140.05;142.3;140;140.6;140.35;139.75;85554;12066037.8;07. Jan 21;1333;INE586B01026
TAKE;EQ;56.2;56.9;54.65;55.35;55.45;55.55;2021972;113138858.4;07. Jan 21;7797;INE142I01023
TALBROAUTO;EQ;160.5;165.15;158.2;161.85;162;158.05;57768;9388849.6;07. Jan 21;1237;INE187D01011
TANLA;EQ;768;775.15;758.9;775.05;775;738.25;756507;585341991.2;07. Jan 21;15850;INE483C01032
TANTIACONS;BZ;02. Apr;02. Apr;02. Apr;02. Apr;02. Apr;02. Mrz;570;1368;07. Jan 21;3;INE388G01018
TARACHAND;SM;29;29;28. Mai;28. Mai;28. Mai;32.2;4000;114100;07. Jan 21;2;INE555Z01012
TARC;EQ;23. Jul;26.75;22. Jul;24. Mrz;24.45;24. Mai;1223560;29895791.15;07. Jan 21;2178;INE0EK901012
TARMAT;EQ;51.75;53.05;50.35;51.35;51.95;51.45;16399;851409.6;07. Jan 21;463;INE924H01018
TASTYBITE;EQ;11835;11945.1;11512;11606.4;11688;11735.45;1700;19848536.35;07. Jan 21;794;INE488B01017
TATACAPHSG;N2;1035.1;1059.9;1035.1;1050.38;1059.9;1064.99;51;53202.7;07. Jan 21;4;INE033L07GM9
TATACAPHSG;N4;1085;1100;1085;1100;1100;1083.65;80;87970;07. Jan 21;2;INE033L07GO5
TATACAPHSG;N6;1062;1062;1062;1062;1062;1075;19;20178;07. Jan 21;1;INE033L07GQ0
TATACAPHSG;NB;1099;1099;1099;1099;1099;1099;2;2198;07. Jan 21;1;INE033L08270
TATACHEM;EQ;494;505.5;492.6;498.45;499.45;491.05;6607905;3298262373.25;07. Jan 21;86537;INE092A01019
TATACOFFEE;EQ;107.55;107.65;105.9;106.2;106.5;106.65;562008;59997597.8;07. Jan 21;3846;INE493A01027
TATACOMM;EQ;1084.85;1089;1066.05;1079.65;1075;1074.05;150191;162520828.7;07. Jan 21;8148;INE151A01013
TATACONSUM;EQ;609.7;610.3;598.55;600.85;601.95;604.95;2195640;1325530120.55;07. Jan 21;49781;INE192A01025
TATAELXSI;EQ;2013.55;2034.95;1990;1998.95;2003.95;1994.6;349121;700839617.55;07. Jan 21;18381;INE670A01012
TATAINVEST;EQ;1024;1039;1017.05;1025.15;1025;1019.75;40724;41783636.7;07. Jan 21;2177;INE672A01018
TATAMETALI;EQ;637.5;693.85;637;660.5;661;632.45;657647;437660147.45;07. Jan 21;19615;INE056C01010
TATAMOTORS;EQ;197;200.35;195.1;196.75;196.5;195.4;66024848;13073913349.5;07. Jan 21;232249;INE155A01022
TATAMTRDVR;EQ;79.75;82.3;79.4;80.3;80.15;79.05;11038590;891437301.3;07. Jan 21;33646;IN9155A01020
TATAPOWER;EQ;83.15;83.65;81.5;81.85;82.05;82.45;35219703;2900558008.8;07. Jan 21;102139;INE245A01021
TATASTEEL;EQ;693;731.5;691.7;722.8;719.9;683.8;38232194;27493977739.9;07. Jan 21;376960;INE081A01012
TATASTLBSL;EQ;42.85;45.6;42.85;44.95;44.9;42.35;12512332;559864176.25;07. Jan 21;19693;INE824B01021
